,0
4685,HIST1H2AL
4686,ICE2
4687,WDR13
4688,TLK1
4689,ZBTB25
4690,TCEAL3
4691,PIGO
4692,LINC01546
4693,LOC390705
4694,NLGN2
4695,FAR1
4696,LRCH3
4697,SURF4
4698,GEMIN2
4699,SRCAP
4700,RNU6ATAC
4701,CNOT1
4702,CSTF1
4703,GZF1
4704,LINC00396
4705,FOXK2
4706,ACOT1
4707,RAPGEF6
4708,HPS3
4709,EMILIN2
4710,CIZ1
4711,PITRM1
4712,RRN3P1
4713,WIZ
4714,BRIP1
4715,KHDRBS1
4716,HOXD8
4717,MEMO1
4718,TEX264
4719,RGAG1
4720,C10orf88
4721,LINC00865
4722,MED24
4723,GS1-24F4.2
4724,TOMM34
4725,RRN3P3
4726,SHFM1
4727,ZBTB39
4728,RASGRP2
4729,GABRA5
4730,C2orf74
4731,NUDT15
4732,TMEM164
4733,TMEM14C
4734,LNX1-AS1
4735,SLC41A2
4736,STX17
4737,INTS7
4738,C5orf38
4739,SEC14L1
4740,MAGI2
4741,LARP4B
4742,STAMBPL1
4743,CYP51A1
4744,OR11A1
4745,WASH2P
4746,TRAM2-AS1
4747,FN3KRP
4748,LINC00312
4749,MKS1
4750,NRBF2
4751,RBM14-RBM4
4752,SMIM15
4753,SEP15
4754,DNAJC24
4755,RAPGEFL1
4756,MEIS3P1
4757,PRR11
4758,CNNM2
4759,MSL3
4760,TMEM132C
4761,C19orf25
4762,NDRG2
4763,LOC101928961
4764,RGS22
4765,DCTD
4766,TOPORS-AS1
4767,LPIN2
4768,AARS2
4769,PIAS4
4770,ZNF649-AS1
4771,ACO1
4772,AMIGO1
4773,LOC399815
4774,DCTN1
4775,NAA50
4776,SORCS3
4777,NBN
4778,LENG1
4779,THOC1
4780,SLC6A15
4781,TBC1D16
4782,FYTTD1
4783,TRMT2A
4784,MTHFSD
4785,TRAK1
4786,CEP19
4787,SGMS1
4788,STX18
4789,HTRA2
4790,ZNF670-ZNF695
4791,ARHGEF6
4792,MAD2L1BP
4793,LOC642361
4794,OBFC1
4795,SFPQ
4796,NFYC
4797,CIDEC
4798,ACOT9
4799,RNF181
4800,MAGEA3
4801,MAGEA2
4802,LPCAT2
4803,SLC27A2
4804,TOR1A
4805,SOX11
4806,KIAA1958
4807,LGALSL
4808,ANKLE1
4809,GTF2A1
4810,HES5
4811,PTH2R
4812,CCSAP
4813,MSANTD4
4814,TOMM20
4815,SLC41A3
4816,UBE2E1
4817,PCGF2
4818,MAN1A2
4819,VPS26A
4820,ADPRHL2
4821,LINC00667
4822,IFIT5
4823,EIF1B-AS1
4824,ZNF609
4825,MEF2C
4826,ARFGAP1
4827,TBCD
4828,NUDT19
4829,ASXL1
4830,SH3GL1
4831,CASP3
4832,NANP
4833,KATNB1
4834,MCMBP
4835,HIST1H3G
4836,AAMDC
4837,CDK5RAP2
4838,SATB1
4839,NRBP1
4840,ANKRD26
4841,PIP4K2B
4842,LRRC61
4843,UBE4B
4844,FMR1
4845,AMOTL2
4846,MBNL1
4847,IDI2
4848,TXNDC2
4849,ZNF93
4850,MRPS31
4851,LOC100506457
4852,UIMC1
4853,RARRES1
4854,NME3
4855,RAB14
4856,NUP107
4857,NDUFS4
4858,LYSMD4
4859,APOBEC3B-AS1
4860,RMDN1
4861,ZBTB17
4862,SLC1A5
4863,DDX10
4864,OR2H1
4865,LOC283575
4866,KDM3B
4867,AGAP4
4868,ZNF252P
4869,CBY1
4870,PPP2R3B
4871,CDC42EP1
4872,BTBD10
4873,TNFAIP1
4874,CC2D2A
4875,RAP2B
4876,ZNF816
4877,ZNF524
4878,MPND
4879,POMT2
4880,ATG9B
4881,SALL4
4882,GGT7
4883,SCARNA3
4884,SMIM8
4885,TRAPPC6A
4886,HSPA4
4887,UTP15
4888,LOC101929733
4889,CECR5-AS1
4890,FLJ37453
4891,BMPR1A
4892,MGC27345
4893,VWA9
4894,PFDN6
4895,PAX1
4896,TRMT6
4897,MET
4898,KCTD6
4899,SELT
4900,PVT1
4901,LINC00152
4902,SLC25A1
4903,NUP153
4904,TNNT1
4905,ATP6V1G2-DDX39B
4906,RANBP9
4907,ZNF652
4908,MAPK12
4909,PPP4R1L
4910,WASF3
4911,PRPF40A
4912,PEX6
4913,TECPR2
4914,AQP7P3
4915,CSAG1
4916,FRA10AC1
4917,TBL1Y
4918,C18orf32
4919,NUDT21
4920,PLD5
4921,TMEM27
4922,HTATSF1
4923,LIG4
4924,R3HCC1L
4925,PIK3C2B
4926,ETV6
4927,ZNF746
4928,AURKA
4929,URGCP-MRPS24
4930,ZSCAN30
4931,CCL25
4932,TOR1B
4933,RTF1
4934,MIR3139
4935,GALNS
4936,GNA12
4937,POLR2C
4938,LRRC47
4939,LOC100128239
4940,PPOX
4941,SYNPO2L
4942,PCBD2
4943,INCENP
4944,PWP2
4945,PMVK
4946,NNT-AS1
4947,E2F5
4948,VEGFB
4949,TRMT10A
4950,ZNF720
4951,CTNNBIP1
4952,YEATS4
4953,KLF6
4954,CAMK1D
4955,RC3H2
4956,TPGS2
4957,SUZ12P1
4958,PATE2
4959,PCID2
4960,COMMD2
4961,C14orf93
4962,GAB3
4963,TRIM52-AS1
4964,RAB7A
4965,MT3
4966,PHF2
4967,MEAF6
4968,C6orf203
4969,IGF2BP1
4970,COPG1
4971,TIGD1
4972,EXOC5
4973,LOC339260
4974,COL11A2
4975,GPR89A
4976,ATMIN
4977,LOC101928505
4978,BNIP2
4979,SRP19
4980,TNFRSF21
4981,LINC00331
4982,ALDH16A1
4983,CARNMT1
4984,FAM83D
4985,ZC3H13
4986,LOC101929574
4987,PPP2R2B-IT1
4988,SNTG1
4989,MIR675
4990,DUXAP8
4991,KLHDC8B
4992,ENKD1
4993,MIR4435-2HG
4994,ACLY
4995,EVC2
4996,SLC36A1
4997,ZNF639
4998,GSTM3
4999,NOTCH4
5000,PRPF4
5001,KLRC4-KLRK1
5002,MIR6073
5003,CCDC50
5004,ALG14
5005,TMEM231
5006,ADD2
5007,PJA2
5008,ZBTB2
5009,LOC101927797
5010,NDRG3
5011,MSH4
5012,CRH
5013,TBX21
5014,TNS2
5015,TPR
5016,ELSPBP1
5017,PLCB3
5018,ATAD3A
5019,KIF20A
5020,ZNF300
5021,XIST
5022,MYLK-AS1
5023,PARD3
5024,MFSD3
5025,UNC50
5026,HIST1H2BM
5027,C9orf89
5028,DLEU2L
5029,TRMT1L
5030,SMAD5
5031,IGSF10
5032,HAUS2
5033,LIPT1
5034,PLD6
5035,HNRNPUL2-BSCL2
5036,AHI1
5037,ALDH5A1
5038,WAC
5039,CCDC90B
5040,ASPSCR1
5041,EDARADD
5042,SART1
5043,DLEU7
5044,APOOL
5045,WDR20
5046,FAM63A
5047,PTK7
5048,KRI1
5049,RNF20
5050,TTC6
5051,TCFL5
5052,GRPEL1
5053,FAM159B
5054,FAM72A
5055,OMG
5056,TIA1
5057,IFI27L2
5058,SLX4
5059,PDLIM3
5060,SLC25A14
5061,ADGRE5
5062,NAT9
5063,BPGM
5064,CBX1
5065,RWDD2A
5066,CNKSR3
5067,ITGA10
5068,PRDM15
5069,LINC00889
5070,USE1
5071,FKRP
5072,UCHL1
5073,SENP2
5074,CSRP1
5075,HIST1H4I
5076,ISG20L2
5077,UTP6
5078,ANXA11
5079,HDGFRP2
5080,HSD17B7P2
5081,NR2F2
5082,FAM200B
5083,ALDH4A1
5084,MBD4
5085,STX6
5086,MIR3149
5087,PPHLN1
5088,ALKBH8
5089,DUXAP10
5090,ZNF319
5091,SIAH1
5092,EN1
5093,ABCB10
5094,PTPRK
5095,ZNF75A
5096,RAB35
5097,ZPR1
5098,SNORD55
5099,POFUT1
5100,FLG-AS1
5101,RPL23AP64
5102,NUDT11
5103,COQ4
5104,MRPS5
5105,LINC00202-1
5106,HHAT
5107,PHF6
5108,TDP1
5109,PNMA2
5110,HUWE1
5111,EIF2AK2
5112,H1FX
5113,GNG2
5114,M6PR
5115,MATR3
5116,PIF1
5117,CIAO1
5118,GPR107
5119,FUBP3
5120,CEBPZ
5121,UBE2O
5122,UBE2D1
5123,AGAP9
5124,FAR2P1
5125,COPS8
5126,TOP3A
5127,DCUN1D1
5128,ZMAT3
5129,METTL7B
5130,SH3BP4
5131,ZNF324B
5132,SLC8A1
5133,XXYLT1
5134,GGA3
5135,RBSN
5136,FASTKD5
5137,GNAI3
5138,ELL3
5139,NOS2
5140,ZNF79
5141,C7orf73
5142,RELL1
5143,ADNP
5144,NR2C1
5145,LOC100287042
5146,ARF3
5147,RSL1D1
5148,SNORA48
5149,LOC148413
5150,TXNL4B
5151,LIN28B
5152,FAM86B3P
5153,CYYR1
5154,SCARNA15
5155,CENPL
5156,ARFIP2
5157,PARN
5158,SLC25A23
5159,SELM
5160,L3HYPDH
5161,TRDMT1
5162,MCU
5163,TRNP1
5164,LINC00937
5165,LINC00632
5166,RNF5
5167,ANKRD31
5168,MPPED2
5169,CELSR2
5170,SMAP2
5171,YWHAEP1
5172,PLCB4
5173,SIPA1L2
5174,P2RY14
5175,CALML4
5176,LOC100128770
5177,TMEM182
5178,MIR5010
5179,TSSK1B
5180,PEX19
5181,OXSM
5182,RAB30-AS1
5183,GFER
5184,ZDHHC14
5185,CELF1
5186,SLX4IP
5187,VASH1
5188,IFT80
5189,FAM222A
5190,FAM169A
5191,GTF2F1
5192,INTS5
5193,MLLT1
5194,ZSCAN32
5195,RNU6-55P
5196,FAM120AOS
5197,CETN4P
5198,SYMPK
5199,MIR4697
5200,MAT2B
5201,ISL2
5202,AAR2
5203,CSNK1G2
5204,SUFU
5205,CTD-2201E9.1
5206,TTLL2
5207,MSH6
5208,ITPK1
5209,LINC01284
5210,SPINK14
5211,TUBGCP6
5212,LZTR1
5213,RFX7
5214,PIR-FIGF
5215,SMCHD1
5216,DCAF4L2
5217,SEC14L2
5218,FAM208A
5219,MASP1
5220,ILVBL
5221,IFT74-AS1
5222,HIST1H2BC
5223,LARS2
5224,SLC12A9
5225,PGBD2
5226,ACAD9
5227,VPS36
5228,RAD54B
5229,HEATR6
5230,CPSF7
5231,NUCB1-AS1
5232,RP9P
5233,NGDN
5234,DUSP16
5235,CERS2
5236,TCF7L1
5237,ACOT8
5238,RELT
5239,PGAP3
5240,RIMBP3B
5241,LOC105274304
5242,RAD21-AS1
5243,ATG16L2
5244,MANEA
5245,HNRNPH2
5246,TRAF5
5247,LOC339166
5248,C8orf59
5249,FUK
5250,MIR2277
5251,DMAP1
5252,MSANTD1
5253,ACCS
5254,TMED6
5255,GLRX2
5256,RNF114
5257,CCM2
5258,TUBGCP5
5259,MRPL34
5260,AADACL2-AS1
5261,TEN1
5262,KIAA1161
5263,C1orf131
5264,BLOC1S4
5265,HSCB
5266,ZC3H7B
5267,C10orf67
5268,FAM101B
5269,SPICE1
5270,CYP7B1
5271,SLC25A33
5272,FGF14-IT1
5273,RBM23
5274,PRKAR1A
5275,FAT3
5276,RPSAP9
5277,SLAIN1
5278,LOC100288123
5279,SFXN3
5280,SASS6
5281,UNC119B
5282,BTN1A1
5283,HOXC-AS1
5284,SCO2
5285,NIPSNAP3A
5286,C9orf156
5287,LPCAT4
5288,UBE3D
5289,LRP4
5290,ST13
5291,NPLOC4
5292,ZNF584
5293,TSPAN15
5294,NFATC1
5295,ITGA7
5296,CNBP
5297,LIPE
5298,CD47
5299,CENPI
5300,SLC25A19
5301,TOP3B
5302,NAT14
5303,ERP44
5304,PACRGL
5305,TXNRD1
5306,P2RX5
5307,LOC101928530
5308,NAB1
5309,LOC100130264
5310,HECTD3
5311,LASP1
5312,LOC101927765
5313,UBA2
5314,LOC101928978
5315,TTC19
5316,BTG3
5317,NRSN2
5318,PGM5-AS1
5319,LY86-AS1
5320,PPAP2C
5321,PIP5K1A
5322,NEFM
5323,TCEAL1
5324,TTC28-AS1
5325,CSNK1D
5326,ZNF330
5327,SCARF2
5328,MAGOH
5329,LINC01445
5330,PLAA
5331,MCAT
5332,PGM5P4-AS1
5333,TRMT10C
5334,FAM53B
5335,HMSD
5336,INAFM2
5337,UBL7
5338,GSS
5339,CNOT6
5340,NIPBL-AS1
5341,ZNF235
5342,LINC00928
5343,RBPMS2
5344,SYAP1
5345,RNF157-AS1
5346,ARHGAP10
5347,MARCH3
5348,TYK2
5349,HMGN2P46
5350,ELMSAN1
5351,LOC644669
5352,UROD
5353,CYBA
5354,ARFRP1
5355,UBAC2
5356,CASC8
5357,UBE2R2
5358,YARS
5359,VSIG10L
5360,CYP27C1
5361,MED30
5362,BID
5363,HULC
5364,CC2D2B
5365,LINC01033
5366,SAPCD1-AS1
5367,CLPSL2
5368,LOC414300
5369,SYNGR3
5370,KAT5
5371,LRRC37A4P
5372,ZFX
5373,RBM34
5374,GPR174
5375,RAB3IP
5376,OXLD1
5377,NFATC2IP
5378,NOS3
5379,CLDND1
5380,MUL1
5381,DUSP2
5382,TPH1
5383,RANBP10
5384,CRK
5385,MTERF1
5386,GON4L
5387,C9orf114
5388,PUS7
5389,NLRP2
5390,ZNF629
5391,LOC100507002
5392,RAB8A
5393,PCDH9-AS4
5394,TRIM41
5395,ASCC2
5396,ANXA9
5397,ADGRD1
5398,DHX29
5399,MN1
5400,DNM1P46
5401,BBS2
5402,FRAS1
5403,PTP4A1
5404,RNF180
5405,PEX2
5406,DZIP1L
5407,TSPAN33
5408,C6orf47
5409,PRPF18
5410,CENPA
5411,ADK
5412,SLC30A3
5413,SMTN
5414,NSFL1C
5415,SLC29A3
5416,COPB1
5417,ACY3
5418,MTIF3
5419,E2F8
5420,PANK2
5421,OGFOD1
5422,CHRNA7
5423,ZMYM2
5424,NCKAP5
5425,UBL7-AS1
5426,ATP6V0E2-AS1
5427,TWF2
5428,QRSL1
5429,USP7
5430,KRAS
5431,LOC100506274
5432,SEPN1
5433,TTYH2
5434,FAM9C
5435,CCDC77
5436,SERF1A
5437,ST7L
5438,TRMT61A
5439,ULK4
5440,RFPL1
5441,SPC25
5442,MTFR1
5443,MIER3
5444,C8orf76
5445,LOC100505549
5446,AQP7
5447,DMWD
5448,SCAMP1-AS1
5449,FBN2
5450,TECRL
5451,C14orf142
5452,DNMT3A
5453,CCNB1IP1
5454,TMEM259
5455,STK4
5456,AKIRIN1
5457,GTF2E2
5458,FAM231D
5459,TGFB3
5460,LOC644919
5461,ZNF764
5462,MIPEP
5463,NTSR1
5464,MFSD5
5465,KRT10
5466,TUT1
5467,MAP1S
5468,HIATL1
5469,CAPN15
5470,LOC102723968
5471,STXBP3
5472,PRR19
5473,BRD8
5474,GPR137B
5475,OSBPL8
5476,CDH4
5477,FANCM
5478,KCNQ5-IT1
5479,POLR2B
5480,SETD7
5481,GNAI1
5482,FAT2
5483,C10orf32-ASMT
5484,TERF1
5485,DTWD1
5486,FAM168B
5487,SAMD8
5488,NAA16
5489,KLF11
5490,LOC100288846
5491,GABBR1
5492,VANGL1
5493,RBM12B-AS1
5494,CEP112
5495,ECI2
5496,LAMC1
5497,KCNIP2-AS1
5498,SIX2
5499,SNX29P2
5500,EPDR1
5501,KATNAL2
5502,CYP2U1
5503,NTRK3-AS1
5504,KLC3
5505,PPFIBP2
5506,KIAA1429
5507,BLOC1S6
5508,CHMP2B
5509,POLA1
5510,DDX31
5511,NIPA1
5512,ZNF284
5513,LIN9
5514,MSH5-SAPCD1
5515,PISD
5516,NHEJ1
5517,FKTN
5518,ZNF681
5519,KRTAP4-12
5520,MUSTN1
5521,C20orf24
5522,SRSF7
5523,MGST3
5524,ZBTB7A
5525,SKIL
5526,PCDHGB7
5527,MCCC1
5528,LAS1L
5529,GPAT4
5530,PRKAA1
5531,NFATC3
5532,BTAF1
5533,NACA
5534,SNHG11
5535,KIAA0100
5536,RNF223
5537,RBM26
5538,TTLL1
5539,USP43
5540,IFI6
5541,FAM103A1
5542,XAB2
5543,LOC645166
5544,SLC26A11
5545,METTL2B
5546,UBE2K
5547,SNORA78
5548,SNORD3D
5549,LOC101929124
5550,H2AFJ
5551,PSG3
5552,SGSH
5553,NUCKS1
5554,CBR3-AS1
5555,SLC1A3
5556,CHKB
5557,OPRL1
5558,APTR
5559,CANX
5560,LINC00852
5561,SFR1
5562,CCNY
5563,LAMP1
5564,NUP205
5565,RHPN1-AS1
5566,NEMP1
5567,NUTM2B-AS1
5568,KBTBD2
5569,RUFY2
5570,DOC2A
5571,MAPKAP1
5572,DNAJC3-AS1
5573,MYL5
5574,HS3ST1
5575,HEG1
5576,SERP2
5577,AFF2
5578,NAA35
5579,ZNF260
5580,TM7SF3
5581,RTN3
5582,PITX1
5583,SNAP47
5584,INPPL1
5585,TMEM87A
5586,DGKI
5587,SDCBP
5588,DRAIC
5589,BBIP1
5590,TSG101
5591,KAZALD1
5592,KTI12
5593,ARL10
5594,EIF2B1
5595,MARCH7
5596,GNB5
5597,PIGB
5598,HIST1H3H
5599,USF1
5600,GLMN
5601,ICA1
5602,PKM
5603,CDC25B
5604,GORASP2
5605,THEGL
5606,RIBC2
5607,ZMYND8
5608,SNORA80A
5609,CCBL2
5610,CR1L
5611,ITGB1BP2
5612,LRFN1
5613,EPHB1
5614,NUCB2
5615,CLINT1
5616,TGFB1I1
5617,FAF2
5618,ZNF569
5619,ALG1L
5620,AK1
5621,LDLRAD4-AS1
5622,MARS
5623,OGG1
5624,ABCB4
5625,MTHFD1L
5626,PEX11G
5627,C5orf30
5628,SNORA6
5629,AQP7P1
5630,TRERF1
5631,LOC375196
5632,MAPK1
5633,SENP1
5634,DHX36
5635,TAB1
5636,MTR
5637,NEK9
5638,PFN3
5639,SETX
5640,IMPDH1
5641,PXMP2
5642,TMEM253
5643,POLR2J3
5644,C17orf100
5645,LOC389831
5646,BAZ1A
5647,OGFOD3
5648,BAHD1
5649,LOC340512
5650,C2orf70
5651,ADORA2A-AS1
5652,ZNF280B
5653,LRRIQ1
5654,ARMCX5
5655,MYB
5656,NIPBL
5657,AP3D1
5658,LINC01248
5659,PGM5
5660,LHX4
5661,OSGEPL1
5662,HAVCR1P1
5663,CTSV
5664,KDM2A
5665,SP2
5666,CCNJL
5667,IK
5668,ZNF365
5669,GABRQ
5670,BBOX1-AS1
5671,CD58
5672,TDRKH
5673,KLF3
5674,ZHX3
5675,DUS3L
5676,TMEM220
5677,DOHH
5678,HSF2BP
5679,OTUD6B
5680,PWRN3
5681,SCO1
5682,SNORA58
5683,C1orf74
5684,SLFNL1
5685,FRG1
5686,SHANK3
5687,PTPRJ
5688,KCNAB3
5689,SLC2A6
5690,SUCLG2
5691,ATF7IP2
5692,FAM225A
5693,FBXL7
5694,CCDC6
5695,PSMB8
5696,PSD3
5697,ANKRD13C
5698,ALG1
5699,GOLIM4
5700,FOXL1
5701,RUSC1
5702,KLHL31
5703,HDAC2
5704,NEURL1B
5705,SETD8
5706,FHOD3
5707,NSF
5708,WEE1
5709,PDGFA
5710,SREK1
5711,HHEX
5712,GBF1
5713,TMEM165
5714,SCAF4
5715,CIRBP
5716,ARMT1
5717,FXYD6-FXYD2
5718,ASNSD1
5719,IFT88
5720,SHANK2-AS3
5721,ZNF707
5722,ATG2A
5723,SFRP4
5724,SMAD2
5725,APOA1-AS
5726,CMTR1
5727,OAZ2
5728,BRI3BP
5729,FCGR2B
5730,ACSF3
5731,SMARCAD1
5732,FBXW11
5733,CLRN1-AS1
5734,ZNF696
5735,ARHGAP20
5736,TRIM13
5737,WIBG
5738,EIF1AY
5739,PSRC1
5740,ADPRHL1
5741,PRR5L
5742,GNMT
5743,SORCS3-AS1
5744,SNORA21
5745,DAZAP2
5746,MANSC4
5747,ZNF675
5748,TREX1
5749,CATIP-AS2
5750,ZNF431
5751,HIAT1
5752,ITGB1
5753,ADIPOR2
5754,LOC100287015
5755,P2RX6
5756,GNG8
5757,ABHD13
5758,MIR378I
5759,CHMP7
5760,C9orf41-AS1
5761,RNF113A
5762,RNF216P1
5763,CAMK2A
5764,AMMECR1
5765,FPGT
5766,ATP5J2-PTCD1
5767,MST1L
5768,OR11H2
5769,GLTP
5770,ABHD16A
5771,FBXW8
5772,ANLN
5773,THUMPD3-AS1
5774,DYRK2
5775,RUNDC3B
5776,RABL2B
5777,CDYL
5778,FAAP24
5779,CCDC22
5780,STRADB
5781,MED12
5782,DYX1C1-CCPG1
5783,SNHG20
5784,PTS
5785,MIR1306
5786,MLC1
5787,EID2
5788,PRKCE
5789,CEP41
5790,SP2-AS1
5791,RFWD2
5792,GLUD1
5793,AHSG
5794,BMP8B
5795,PER3
5796,INPP5A
5797,HOTAIR
5798,BRMS1
5799,MIR3916
5800,KCNA6
5801,HIGD1B
5802,ST6GAL1
5803,MTMR10
5804,ZNF74
5805,SCARNA1
5806,LOC102723582
5807,ZMYM4
5808,VGLL4
5809,CPT1C
5810,CCDC97
5811,EIF4B
5812,KTN1-AS1
5813,HSDL1
5814,RAI1-AS1
5815,TPMT
5816,ZSCAN16-AS1
5817,EP300
5818,DNAH14
5819,ZNF599
5820,BPNT1
5821,HRAT92
5822,UBE2Q2
5823,HIST1H4K
5824,BUD31
5825,CHERP
5826,ARID5A
5827,ABHD11
5828,LOC101927815
5829,SPESP1
5830,TUBB4B
5831,ZDHHC21
5832,HSPA5
5833,TCP1
5834,INTS8
5835,PTGES2
5836,RIMS1
5837,CHURC1-FNTB
5838,SYNE1-AS1
5839,VPS26B
5840,SFSWAP
5841,MRPS22
5842,LIN54
5843,NAT10
5844,SPA17
5845,GLA
5846,LOC101928796
5847,LINC00319
5848,WDYHV1
5849,SND1
5850,IFT57
5851,PITHD1
5852,FBXL16
5853,EIF5AL1
5854,TOP2B
5855,UBE2D3
5856,HIPK2
5857,LOC100289361
5858,MMP15
5859,ADGRA1-AS1
5860,SCYL2
5861,ZNF732
5862,WDR11
5863,GNB1
5864,POU5F1P4
5865,LINC01602
5866,TM7SF2
5867,C17orf59
5868,REXO4
5869,CCDC80
5870,SNORA5A
5871,GALNT16
5872,PRAF2
5873,ALDH2
5874,PPM1D
5875,COASY
5876,LGALS8
5877,MTF2
5878,BCAS2
5879,S100A16
5880,TMEM50A
5881,PKI55
5882,KDM2B
5883,ZNF660
5884,HNRNPA1P10
5885,ETFDH
5886,KLHL22
5887,MCM3AP-AS1
5888,LINC01515
5889,USF2
5890,NKD1
5891,NENF
5892,LOC101927188
5893,CUL9
5894,NEMP2
5895,PSKH1
5896,NDUFA10
5897,RAP2C
5898,LIPI
5899,PTENP1-AS
5900,LINC01116
5901,MROH8
5902,NOSTRIN
5903,RUNX1T1
5904,ARAP2
5905,YARS2
5906,ZNF702P
5907,HACD1
5908,IGSF5
5909,CEP83-AS1
5910,CDC14B
5911,LOC101928837
5912,PRDM13
5913,LOC101559451
5914,LINC01170
5915,LOC101927272
5916,ATG4C
5917,TRIM3
5918,COQ10A
5919,DDX11L5
5920,BACH1
5921,C10orf25
5922,LOC728024
5923,ZHX1-C8orf76
5924,TMUB1
5925,RABEP1
5926,LINC01198
5927,TMEM138
5928,CEP70
5929,XPOT
5930,ACOT4
5931,SACS
5932,PLAC9
5933,PLCG1
5934,SEC23A
5935,DDX11L2
5936,RHOT2
5937,FTSJ1
5938,CFAP58
5939,GIMAP2
5940,MLN
5941,PARP12
5942,SNX15
5943,HPRT1
5944,LRPAP1
5945,GGT1
5946,C1orf105
5947,EXOC2
5948,ZNF717
5949,PADI6
5950,LOC100129940
5951,ZNF663P
5952,ANKRD39
5953,TMEM141
5954,LINC00265
5955,RGS3
5956,NUP133
5957,MFN1
5958,MIR1273A
5959,LOC102723885
5960,CCDC169
5961,C12orf56
5962,LOC101929147
5963,RMND1
5964,LINC01353
5965,TTI2
5966,FDX1
5967,SIGIRR
5968,GGNBP2
5969,PGF
5970,LOC101929497
5971,ZNF577
5972,DUSP23
5973,POMK
5974,PDGFD
5975,NAPA
5976,PFKM
5977,ZNF236
5978,SNORA1
5979,HIRA
5980,SMA4
5981,GMEB1
5982,FANCB
5983,MIR922
5984,ZNF624
5985,MCUR1
5986,CCDC26
5987,LOC151174
5988,ARFIP1
5989,ANKRD34A
5990,LHFPL1
5991,SNORD116-23
5992,ASTN2-AS1
5993,NCAM1-AS1
5994,TEX10
5995,ZBED1
5996,RDX
5997,RNASEL
5998,ZNF106
5999,MEST
6000,MMS19
6001,UTS2B
6002,ZBED5
6003,CYB5RL
6004,SEC23IP
6005,VAV2
6006,SNORD98
6007,ZNF704
6008,ALDH1A3
6009,TMSB4X
6010,RPIA
6011,SNORA70
6012,SPOP
6013,LOC100132111
6014,CRLS1
6015,DUS2
6016,UVRAG
6017,LOC728392
6018,IL17RE
6019,U2SURP
6020,DEPDC4
6021,MAPK3
6022,LOC100128398
6023,EFTUD1P1
6024,ZNF121
6025,PEG10
6026,DPM1
6027,NT5M
6028,TMX2-CTNND1
6029,DDX3X
6030,ZMYND19
6031,NUDCD1
6032,ORMDL3
6033,RPF1
6034,BMP5
6035,FAM49A
6036,SLC30A5
6037,HEXA
6038,GINM1
6039,ATAT1
6040,ERCC6L2
6041,EVADR
6042,NUPL1
6043,PCYT1A
6044,AHCYL2
6045,RPSAP52
6046,PROSER1
6047,BAGE4
6048,ZNF733P
6049,ZNF823
6050,HSD17B8
6051,SCARNA12
6052,KCNMA1
6053,MIF-AS1
6054,SNORD83A
6055,RBM18
6056,RAX2
6057,CAPZA1
6058,LOC100507534
6059,PRRG2
6060,GLT8D1
6061,TASP1
6062,CYP3A7-CYP3A51P
6063,TMEM62
6064,PSMD5
6065,EZH2
6066,STX4
6067,DHRS4L1
6068,TNFRSF10B
6069,KLHL9
6070,ACTL7B
6071,RBM12
6072,LINC00704
6073,B3GLCT
6074,RPE
6075,KIAA0040
6076,TAP2
6077,BOK
6078,PITPNM1
6079,SPATA5L1
6080,NR2C2
6081,LOC101927354
6082,MSI1
6083,ATP6AP1
6084,TOB2P1
6085,GALNT14
6086,CLDN2
6087,PDXDC1
6088,MBOAT4
6089,RGMA
6090,NBPF15
6091,MCTP1
6092,KCNIP4
6093,WASH7P
6094,IWS1
6095,ARHGAP5-AS1
6096,CDHR1
6097,PNKP
6098,RPS13
6099,CHST8
6100,PAPD4
6101,C1GALT1
6102,TRMT61B
6103,TMEM39B
6104,TEX261
6105,MYO7B
6106,CAPN6
6107,LINC00339
6108,ZNF611
6109,FAHD1
6110,TAF11
6111,PKP4
6112,SPATA3-AS1
6113,CBLN1
6114,CTRL
6115,RFPL1S
6116,CTDP1
6117,PCDHB2
6118,GAPVD1
6119,GK
6120,KCND3-IT1
6121,LACTB2
6122,GUF1
6123,PUS7L
6124,CPSF6
6125,LRRTM4
6126,LOC100996325
6127,NT5C3A
6128,C2orf66
6129,TIMM9
6130,REST
6131,MBTPS2
6132,PTEN
6133,TNKS
6134,METTL10
6135,TEX9
6136,HNF4G
6137,C16orf95
6138,SGMS1-AS1
6139,TM2D3
6140,LOC100507091
6141,MCMDC2
6142,IGF2
6143,PCDHGA3
6144,NRDE2
6145,VGLL2
6146,SVILP1
6147,ST6GALNAC4
6148,LOC100129307
6149,CERKL
6150,RIN3
6151,DGKZ
6152,CT47A1
6153,YTHDF3
6154,MAPK8IP1
6155,TRIM32
6156,CYP2A6
6157,FPR3
6158,ADAMTS17
6159,LHFPL2
6160,SPATC1L
6161,WFS1
6162,MMP25-AS1
6163,PCDHGB3
6164,WDR25
6165,TMX4
6166,PPP3CB
6167,AASS
6168,AGPS
6169,KPNA6
6170,TM6SF2
6171,C10orf2
6172,SNORA27
6173,RTEL1-TNFRSF6B
6174,FAM13C
6175,PCSK7
6176,MYADM
6177,LINC00649
6178,FAM72D
6179,TRIM8
6180,LOC101927843
6181,TTI1
6182,YTHDF3-AS1
6183,MIR5047
6184,GCLC
6185,NCKAP1
6186,CPA2
6187,NAGA
6188,LOC101928441
6189,GPATCH2
6190,IFT43
6191,DLEU7-AS1
6192,PDE9A
6193,TMEM150B
6194,PCNXL2
