GENE,0
DKFZp434L192,inf
GSX1,inf
NPY,inf
DLX5,inf
TMEM35,inf
NUDT10,36541.62541558497
CPNE4,6465.629229129354
TMEM100,6082.191887020701
IL13RA2,5787.046799076196
PDGFRA,5371.915659697452
POSTN,3934.679717521711
FAM84A,3196.358241829102
CHL1,3064.4262608538797
CNR1,3055.4907573582523
H19,2979.007062745836
DLX1,2600.9000344729516
CHST9,2290.4822679133745
NPNT,2276.521899369515
NKAIN4,2010.3403018332722
DLL3,2002.0742376867438
CDH10,1972.4827630095658
COL20A1,1544.0124542667124
PROM1,1493.720424328034
NXPH1,1388.0398601288034
ASCL1,1247.7229255664943
FIBIN,1179.9720098360986
TMSB15A,1121.5100778921978
PTPRZ1,1095.054206693724
C2orf80,1078.133093548955
IGF2,987.1446123697884
HMP19,942.4585454214439
MEOX2,935.7692534730402
MGP,829.0465468263293
HAS2,805.2344552853078
TRIL,805.1576658067223
KCND2,796.3062606921386
GAD1,784.4900121099549
INA,738.3486845045126
PXDN,737.5264577544897
SOX11,716.7461129287605
CXCL14,705.1557671525703
NCAN,687.1625640654739
STMN2,686.619842182105
FAM5C,685.4555603140681
FGF14,665.7249430203243
CAP2,623.8642863900398
SLITRK3,604.2104733978427
ASIC4,590.4877497742716
MYT1,578.842229695664
CRMP1,578.8356099249218
FABP7,511.69884662739685
CSPG4,508.9053192757172
MAP2,491.00847276650325
STK32A,489.468659983264
LOXL4,484.4961840632869
HRASLS,479.56578402502834
LINC00689,461.3687945050321
TSPAN12,444.01817991223004
FOXG1,433.3977788861448
CYR61,432.95540561764165
EGFR,423.18324550303487
PCDH15,395.4740291245915
GPM6A,392.0715415246906
MEG3,388.4960875380386
SYT4,386.90853788293623
IGFBP2,370.4076079630479
BEST3,357.97749919144997
KCNQ2,355.89059209417513
ACSS3,354.27155538802447
MMP16,347.7741956772299
GAP43,333.00241742598723
KLHDC8A,328.5902005247744
DBN1,319.8661241943147
RPH3A,319.30751946631517
NEFL,301.9947880378241
CCDC80,285.50708334722697
SNTG1,267.30312034046426
TNR,262.88859154201083
EGFR-AS1,255.06112689249505
MOXD1,250.5708514433718
AQP4,242.91731398558773
NEUROD1,227.06375374769053
RARRES2,221.73558376599766
FKBP10,219.11400918955795
CHGB,218.65735633889244
NNAT,216.83795221098248
PAK3,213.88846228557466
ADD2,211.40358449030853
TNC,206.68696978407408
COL1A2,195.56634926955695
BTBD17,191.2212575472769
LMO3,187.91905714196355
DCX,186.83584492848425
SEZ6L,185.575551809172
LRRN1,185.3500942181011
SOX5,180.6021023885037
CPXM1,179.90173389106806
CA10,172.9131889018385
BCAN,172.28083596178163
SOX9,169.25183164320833
PCDHGC3,168.57778444061995
ELN,166.63317749056256
TAC3,165.3413496278143
DDAH1,156.86034940156046
B4GALNT1,152.00891678899552
REEP1,151.17768747725842
CRISPLD1,144.10002877155335
BBOX1,142.50968557562751
SOX6,141.00495338788056
IGFBP3,140.61155321775047
NRXN1,140.53269327864322
DRAXIN,138.0269029185614
PCDHB8,135.40766756353506
TIMP4,132.79805602133925
EPHB1,132.06681657209515
DLGAP1,127.06412998893164
SLC1A1,122.80149876416547
EFEMP1,119.60657423062024
NTRK3,119.38870187639942
SLIT1,118.8558501978641
COL6A1,118.80667554343933
IGFBP5,116.86159107400874
RIT2,111.52367232790364
PLAT,110.06616320197956
LINC00643,109.87367078337921
ETV1,109.14916129634184
NUDT11,103.72962478627751
SEMA5B,102.55146899743247
ZDHHC22,101.63745432275364
FLJ42709,99.99382062420182
SYBU,99.23264720856895
OLFM1,98.16414099232166
SNAP25,97.99022624518668
ATP1A2,97.02780340461211
TNFRSF19,96.87952774491431
CNIH3,94.12228319995624
TSPAN6,91.99013925288824
EPHA4,91.27753186425599
NID1,90.70172693219658
MFAP4,88.8037027784511
LHFPL3,84.40192705518201
RFX4,83.40039453816645
CHI3L1,82.45915778851882
LINC00461,82.1118406661716
FXYD6,81.44510539121111
ETV4,80.13989104585187
SCG2,79.76232445278109
PCDHGC4,78.66409084225442
DPYSL3,78.07441036209055
TUBB3,77.67470088386018
HEY1,76.29717004020264
SLC1A2,75.89168697708291
PYCR1,74.25457163418395
NRCAM,73.50137881958004
LYPD1,71.65915257102144
NSG1,71.5743426005997
FSTL1,70.28509689560116
LRRN3,69.59170016228322
TM4SF1,68.70639672106314
CD24,68.57423764851774
CSRP2,68.27359761164197
PDLIM4,67.9310851982564
SCG3,67.62939674583733
C1orf61,66.32909369255823
PCP4,65.7130616654662
MDK,64.83363791457188
CSPG5,64.6091185717021
NRN1,63.697028081400006
GNG3,63.229999089749285
SPARCL1,62.627103763247206
DLX6-AS1,62.43636276705187
IGFBPL1,61.925252663821595
ELOVL2,61.90285377670885
RHOJ,61.08393829032745
SLC35F1,60.81268537276899
KLHL23,60.69492523513168
ATP13A4,59.25451924971132
TGFB1I1,59.22953881769494
FHL1,56.96079404275248
F3,55.93832415114312
NES,55.73452356719081
LMO1,55.06432157076695
PCDHB2,54.82152116386346
ATP1B2,54.12659309280945
COL9A1,52.75062917476021
MASP1,52.385127142440304
LAMA4,52.12866163669157
KLHL13,52.11939780366399
TAGLN3,52.070234664865
ARC,51.665993808450075
THY1,47.94739331160638
SOX4,47.8871180769027
TLCD1,47.84292645573565
LNX1,47.53963358072655
CALCRL,47.08914690570667
CPE,46.66431912410902
BEND5,46.31020240807833
PDLIM1,45.517361254205504
DCLK2,45.232796533517764
CTHRC1,44.4084546283713
PKIA,43.83514674797752
SPRY4,43.27917255688335
GRIK2,42.56721908796241
