GENE,0
S100A12,23437.46298764123
FCN1,3407.432197096387
C19orf59,2830.3454882423994
HCK,1909.067698934473
NAPSB,1698.3500804363202
CD300C,1602.2442870850819
KYNU,1540.3545827324638
RNASE2,1421.122441937228
MIR3690,1075.9804344996605
S100A9,904.5060608751386
S100A8,902.6367402532434
CYP2S1,863.3558853885811
TLR8,819.1251268952484
FPR2,815.5328828985558
LILRB2,811.4519639073037
FCGR1C,717.1493466727441
LILRA1,685.721166294028
LILRA2,647.3871165777718
CD1E,594.6863325104734
ANKRD22,585.8429247631477
SIGLEC5,504.8336063407471
SLC11A1,474.3614735977721
MS4A14,471.1386962391037
HAMP,454.24366716440295
LYVE1,451.9707557565696
RNASE3,391.7104065139494
MNDA,371.4288349932275
TREML1,369.9684472569006
FCGR3B,351.1295466129744
CD300LB,343.3072836619559
BLNK,343.0635395445317
MS4A7,323.08553079155496
IL1B,320.5970260898362
ALOX15B,319.7576716689856
ADAP2,307.3846057068177
FCGR2C,305.73172409805505
CXCL1,288.1336856327331
HK3,286.3178076896941
THBD,279.8013582794638
CSTA,275.96064496942324
EBI3,269.31822261552725
HLA-DQA1,260.9604213885673
SLC7A7,257.4434331844428
SCIN,251.17632403205513
CLEC5A,215.43566233398056
IBSP,214.6385829220701
SIGLEC14,213.55673381347327
FAM177B,206.54292749381906
AQP9,205.26995764418191
FCGR1A,197.464656750043
CLEC17A,195.33771964027505
IL1R2,194.1989934703479
MPEG1,190.33769450983658
TMEM52B,187.36388581682758
CCL3L3,175.31685791673385
CHRNA6,172.85991096943943
IFI30,162.81421560502187
TFEC,160.78508493545698
FPR3,159.96524652080186
CCL8,152.5403035959761
FGF20,146.2017512297772
C5AR1,145.5265301660755
OLR1,142.36525902277268
CD14,140.32748677882216
FGR,138.13367543190736
CCL3L1,135.63313883456058
IL1RN,135.48825860821643
CLEC9A,132.67962041443894
CSF3R,130.22027074172578
MARCO,124.55817539323792
TM6SF1,111.06988414350089
TBXAS1,110.24274775501982
GPR84,107.38513494305845
MSR1,107.37786046987921
MSLN,105.61837981145969
EMR1,98.94132820193978
CSF2RA,94.72285700130887
SERPINA1,93.21374630105699
FPR1,93.08430727321644
APOC1,92.70150507812136
STAB1,91.39063586816035
P2RY12,91.01437553594207
CSF1R,86.93923653503151
SDS,86.30785546938071
PLD4,83.5800747108915
CYBB,83.05029726371154
ANPEP,82.02968234771863
CMKLR1,81.55534341315179
AIF1,79.98495004302103
P2RY13,79.62077409039406
CARD9,75.0216973472609
IRF8,72.34121396787111
CD163,71.33474131104175
FCGBP,69.93656779047043
HCAR2,68.5588283175398
FCGR1B,66.58306589933699
SPI1,66.34848519406947
CD1D,66.06264290700906
IRAK3,65.52189553944237
LILRA5,64.48819750746877
MS4A4A,63.54848361688252
CD300E,61.414514813867676
CCL3,60.047899579383774
RNF144B,59.55705685741666
PLA2G7,59.02756668045051
LYZ,58.6879502066284
TREM2,57.22193301667269
CEACAM4,56.22324237318368
C19orf38,55.82945529131434
VSIG4,55.35105787198111
LILRB4,54.99423184802833
HLA-DQB1,53.62770942301352
HMOX1,51.649353013816516
HHEX,49.048359522627585
PLEK,47.85536454250496
TNFSF13,46.47746109218435
TLR7,45.658430785450605
TLR5,45.099917392489736
PPARG,44.90708339466675
RNASE6,44.22659201320582
C3,42.62512086654246
HLA-DRA,42.33980702660405
FCGR2B,41.94795177276559
CRYBB1,41.66855009204556
SLC2A5,41.06064871123036
CH25H,40.31916042313396
IL8,39.15054302306202
IL1A,38.93594300171663
PRAM1,38.437289269162186
FAM26F,38.30193639003308
FCGR3A,36.58253873988727
ADORA3,36.37706311009312
IER3,36.336183730917256
PALD1,35.088532284182754
OLFML2B,34.50768533275021
LOC100505702,34.36428223141763
PLAUR,33.923734995010776
CD68,33.738227814077106
GGTA1P,33.56590134054966
FCGR2A,33.146495495904375
SLCO2B1,33.0129236862267
MS4A6A,32.33598531271269
CXCL3,32.26813156582037
VMO1,32.06555825830675
ACPP,31.853360795551513
SIGLEC9,31.84879823223657
P2RY6,30.898526218965316
MT1H,29.9152561266579
TYROBP,29.83941900739542
PILRA,29.669163073413234
CCL4L2,29.516875370699665
CCL4L1,29.237169239548987
CD86,28.424272661314937
HLA-DOA,27.90778001096391
ADAM28,27.695279256118255
HLA-DQB2,27.107495419190414
AXL,26.33137573494224
LY96,26.142059944255692
C1QB,25.710686210354083
C1QA,25.092933111397013
GPR34,24.406501626383882
CFP,23.723119450106218
KCNMB1,23.39244234238091
TLR1,23.24024768177311
C1QC,22.968781799580377
IGSF6,22.107548902722606
ACY3,22.100030043879347
THBS1,22.003574014881746
FCER1G,21.719953898929926
IL13RA1,21.703243413467153
FOLR2,21.69582988637228
TMEM119,21.6876838078167
PTAFR,21.299807493262026
CX3CR1,21.26732789565164
GPNMB,21.150959893576097
APOE,21.142642126687008
HLA-DRB5,21.124666713700673
CTSH,21.08667968828288
RNASET2,21.081996723278394
LY86,20.398989956211715
SERPINB2,20.229684629096983
CXCL16,20.112776066752044
SLC16A10,20.085160588653547
CFD,19.98490991425769
DAB2,19.97561546077451
OSM,19.863739357250978
RBM47,19.61417122088606
CLEC7A,19.578876562904
SYK,19.046538592313198
TLR2,18.735495068916844
HLA-DMA,18.63554957354398
PLCG2,18.54793600540389
C2,18.497267551155115
HLA-DRB1,18.4119638585806
PLVAP,17.80418398380701
OLFML3,17.801680629495632
C15orf48,17.716181621651106
C10orf11,17.41068431092209
FES,17.373167819125175
ENG,17.32992041953754
HLA-DPA1,17.002902383268246
SCIMP,16.85998597010963
